72mQh,3q2k1/1b3ppp/p3pn2/8/Nbp1P3/4BB1P/1PP1QPP1/6K1 b - - 1 24,f6e4 e2c4 e4d2 e3d2 d8d2 f3b7,2525
9SseR,r2r2k1/5pp1/1pp2b1p/p3pP1P/1qP1P3/1P2QN2/1P2KPR1/6R1 b - - 2 26,d8d6 e3h6 g8f8 g2g7,2525
BpYHq,r2q1r1k/pb3p1B/1pn1p1P1/2p3b1/3P1B2/2P5/PP3PP1/R2QK2R b KQ - 0 15,h8g7 d1g4 g5f4 g4f4 f7g6 f4h6,2525
FHTZQ,2kr1r2/R7/8/1P2p1p1/2B1n3/4PPP1/2Pb2K1/7R b - - 0 31,e4d6 h1h7 c8b8 c4d5,2525
Q7y9A,5r2/6pp/kp1P4/p1pKn3/4P3/6P1/R6P/8 b - - 2 38,e5f7 a2f2 a5a4 e4e5 f7e5 f2f8,2525
U4x6S,rn4k1/pp6/3p4/2p3pR/2b3p1/2P1K3/P5P1/2R5 b - - 1 26,c4e6 c1f1 e6f7 h5g5 g8f8 g5f5,2525
Uy8Yh,3r1k1r/1p2bN1b/pq2p2p/7B/Q2P4/P3p3/1P4PP/R2R2K1 b - - 0 27,d8d5 d1f1 f8g7 f7h8,2525
dkFol,8/p6p/2p1k1p1/4p3/2P1r3/1P1R2P1/P2K3P/8 b - - 1 29,e4d4 d3d4 e5d4 b3b4 e6e5 d2d3,2525
dwsbT,5k2/6p1/5qQp/2p5/pp6/5B1P/6PK/8 w - - 4 40,g6h5 f6g5 h5g5 h6g5,2525
lYy1G,5rk1/5p2/5Qp1/2q1P3/r5P1/7P/5PB1/5RK1 b - - 0 31,f8e8 f6c6 c5c6 g2c6 a4g4 h3g4,2525
7zVJl,8/8/4k1PK/8/7P/4nP2/8/8 b - - 0 49,e3f5 h6g5 f5d4 h4h5 e6e7 f3f4,2526
L1B2f,3r4/pb1qNkpp/1p1Prp2/2p1p3/P1Q1P3/6P1/1P3P1P/3RR1K1 b - - 9 28,b7c6 e7c6 d7c6 f2f4 e5f4 g3f4,2526
aZzpe,8/1r3p2/1r1p1Pkp/p1p5/P1P3PK/1P2RR2/8/8 b - - 4 40,b7d7 e3e8 d6d5 e8g8 g6h7 g8g7 h7h8 g4g5,2526
y8HCF,8/pQ1b2kR/3q1rB1/8/2Pp4/5pp1/P1PB4/5K2 b - - 5 37,g7g6 b7e4 d7f5 e4h4 g3g2 f1f2 d6g3 h4g3,2526
XGcDh,2r3k1/5pp1/p6p/1pNPP2q/1P3P2/P3QN2/2r1KP2/6R1 w - - 6 44,e2d3 c8c5 b4c5 h5f5 e3e4 c2c3 d3c3 f5e4,2526
XHAuQ,r1q1r1k1/ppp2ppp/3p4/2n5/3BP3/2PB2Q1/P1P3PP/5RK1 b - - 2 21,g7g6 g3f4 c8e6 f4h6,2526
bEFVR,5B2/8/1K6/7p/8/P3n3/1P2k3/8 w - - 0 55,b2b3 e3f5 b3b4 h5h4 f8c5 h4h3,2526
bUnYi,q4rk1/2RPrp2/b4Qp1/8/1p2p1P1/1P4NP/6B1/6K1 b - - 2 34,a8d8 g3h5 g6h5 c7c5 e7e5 f6e5,2526
fhVMb,2r3k1/pb2pp2/1p1q2p1/3P3B/3BPbQ1/7P/P5P1/5RK1 b - - 2 22,f4e5 d4e5 d6e5 h5g6 f7g6 g4g6 g8h8 g6h6,2526
k9mRj,3r2k1/pQ3ppp/4p3/2r1P3/6P1/8/1PP1KP1P/q2R3R b - - 4 21,c5c2 e2f3 a1a5 b7a7 c2f2 a7f2,2526
C6QOg,2r1k3/p1p1P3/1pbp2Q1/8/5q2/8/PPP2r2/1K1R1R2 b - - 3 26,e8e7 d1e1 e7f8 f1g1 f2g2 g1g2 c6g2 g6g2,2527
GAwGN,4rrk1/p3q1pp/bp1b4/2p2p1P/3p4/PP1n4/1B1NBPP1/1Q2RKNR w - - 0 20,h1h3 d3e1 e2a6 e7g5,2527
OIYlW,5rk1/ppQ2pp1/q4p1p/3r3P/8/6N1/5PP1/2R2K1R w - - 1 27,c7c4 f8c8 c4a6 c8c1 f1e2 c1c2 e2f3 b7a6,2527
WIcMK,8/8/5p2/1p2pP1p/p1k3PP/P1P1K3/8/8 b - - 0 49,h5g4 h4h5 c4c3 h5h6 b5b4 h6h7 g4g3 a3b4 g3g2 e3f2 a4a3 h7h8q,2527
1xyaN,8/8/R7/1k1pK3/2p5/2P5/3P1r2/8 w - - 4 52,a6d6 f2e2 e5d5 e2d2 d5e5 d2d3 d6d5 b5a4 e5e4 d3c3,2527
9yPyz,3Q1bk1/5p1p/4p1p1/p6q/P7/4BrP1/5P2/1R4K1 b - - 3 42,h5e5 e3h6 e5c5 b1c1,2527
dsCd5,r7/8/3B4/2Pk1p2/p2P2p1/Rp2PpKr/1R5P/8 w - - 2 54,g3f4 f3f2 b2f2 h3f3 f2f3 g4f3,2527
i3DiL,8/8/R3bkp1/p2B3p/1qP5/7P/P5P1/7K b - - 3 41,b4e7 a6e6 e7e6 d5e6 f6e6 h1h2 e6d6 h2g3,2527
4z7gb,5nk1/6p1/3p3p/1p1Pp3/1q2N3/1P3Q1P/6PK/8 b - - 4 34,f8g6 f3g4 g6f4 e4f6 g8f7 f6h5,2527
QGokW,1r6/2R1k1pp/8/Pr2pp2/n7/3RPP1P/6P1/6K1 b - - 3 40,e7e6 c7d7 b8b6 a5b6,2527
67BMp,r2k1r2/p1qbn1pp/2p5/8/4N3/Q7/PP4PP/3RR2K b - - 7 22,f8f5 e4d6 f5d5 d6f7 d8c8 a3e7,2528
9RU4x,4rrk1/n4ppp/1p6/pP6/P2PNq2/3BR3/5P2/2B1RK2 b - - 3 27,f7f5 e4f6 g7f6 d3c4,2528
GdQDN,r4rk1/pp3p2/n4Q2/3PPbNP/2p3q1/2n5/P2R2P1/2K2B1R b - - 1 22,a6b4 h5h6 c3a2 c1b2 c4c3 b2b3 a2c1 b3a3,2528
LKusF,8/6q1/2pk4/P2p2r1/4b2p/8/1P2QRPP/5RK1 w - - 0 28,b2b4 g7d4 f1c1 g5g2 g1f1 e4d3,2528
iJgis,Q4R2/5ppk/p3r2p/1p2n3/2p1N3/PP3P1P/2P1q1PK/8 w - - 1 29,e4c5 e6c6 f8h8 h7g6 h8e8 c6c5,2528
tI0kQ,3q2k1/2r2pp1/P2r3p/1B1p4/Q7/4PP2/1P3K1P/3R4 b - - 0 39,c7c4 b5c4 d8h4 f2f1 h4h3 f1e1,2528
yY3FH,r1b1r1k1/1p3n2/p2p2Qp/2pq4/P7/2R2N1P/1P4P1/5RK1 b - - 1 24,g8h8 f3e5 e8e5 f1f7 d5f7 g6f7,2528
7UN2z,8/1pk5/4p2p/PP1pP3/3Bp3/2P3K1/7r/R3n3 b - - 13 53,e1c2 d4b6 c7c8 a1f1,2528
FLk9v,7Q/kq5p/4p1p1/p2b1p2/Pp1R1P2/1N4P1/KPP4P/4r3 w - - 0 39,h8f8 b7c6 f8e7 a7a6 d4b4 a5b4,2528
WrNOe,7r/pR3pk1/3P4/b7/4r3/P4KB1/2P2P2/8 b - - 1 31,e4a4 g3e5 g7h7 e5h8 h7h8 b7a7,2528
Wdm2N,6k1/1p1Q1p2/p2p2q1/2pP3p/P4p1b/2P4P/1P3PPB/6K1 w - - 0 29,h2f4 g6b1 g1h2 h4f2 h3h4 f2g1,2529
kEg12,6k1/p4p1p/6p1/q4p2/7P/4Q3/P1r2PP1/3R2K1 b - - 1 26,c2a2 e3e8 g8g7 d1d7 a2a1 g1h2,2529
ldE7y,rn2kr2/3b1pQp/4p3/R1p5/3P4/1RP1P2P/3K1PP1/2N2q2 b q - 0 24,a8a5 b3b8 d7c8 b8c8 e8d7 c8f8,2529
xSatm,5rk1/6p1/7p/1R1Pp3/3pP3/P2q4/6PP/4Q1K1 w - - 0 27,a3a4 d3c2 b5b1 d4d3,2529
8glGw,2r3k1/1b3pp1/p3p1q1/1p2P1P1/3N3Q/2r2P1K/3R1R1P/8 b - - 0 39,c8d8 d4c6 g6f5 h3g3 f5f3 f2f3 c3f3 g3f3,2529
Bu9kN,8/2p1k3/pp1p3p/3PBr2/PPP1R2P/8/7K/8 b - - 0 45,f5e5 e4e5 d6e5 c4c5 b6c5 b4c5 c7c6 d5d6,2529
PfRqr,8/N7/2P1bk2/4p3/5ppp/2K1P3/P5PP/8 w - - 0 32,c3d3 g4g3 h2g3 f4f3 g2f3 h4h3,2529
Ui7PR,8/6p1/5bk1/8/5R1P/5P1K/1r4PB/8 w - - 1 49,g2g4 b2h2 h3g3 f6e5,2529
uScF9,1q3r1k/2R2N1p/b3pbp1/5p2/pQ1Pp3/P3P1P1/5PBP/6K1 b - - 5 26,h8g7 f7d8 b8c7 d8e6 g7f7 e6c7,2529
7VA2M,r4r2/pp4kp/3bRnp1/8/3q2B1/5Q1P/P4PP1/3R2K1 b - - 1 24,f6g4 d1d4 d6h2 g1h1 f8f3 g2f3,2529
31QxQ,8/8/2b5/7k/7p/4N2K/r4P2/6R1 w - - 6 48,f2f4 c6d7 f4f5 a2e2 e3g2 d7f5,2530
GAP5l,3r1rk1/pq5p/6p1/2pb1pb1/2B1N3/1P3QKR/P1P2P2/4R3 b - - 1 25,g8h8 f3c3 b7g7 c3g7 h8g7 e4g5,2530
X0xK2,2r2rk1/1bq2ppp/p3p3/2b1PP2/1p1Np3/4B1Q1/PPPR2PP/1K5R b - - 0 18,f8d8 e3h6 g7g6 f5g6 h7g6 d4e6,2530
X5eaE,4rr2/p1p3kp/3P4/4P3/2Q1Npq1/5R2/PPP1K1P1/R7 w - - 0 30,e4f6 g4g2 e2d1 g2f3 c4e2 f3e2,2530
kRNq4,5rk1/5ppp/Q1R1p3/1p2P3/n2P4/5N1P/5PPK/1q6 b - - 0 30,b1e4 a6b5 a4b2 d4d5 e4d5 c6c5,2530
GA3LO,6k1/7p/1p6/8/2p5/prN3P1/3K1P2/2R5 w - - 0 41,d2c2 b3b2 c2d1 b6b5 c1c2 b5b4,2530
Jiw4L,3br3/6kp/2bP1pp1/7q/8/4Q3/PBB2PPP/3R2K1 w - - 3 31,e3d2 h5g4 f2f3 c6f3 b2f6 d8f6,2530
LXku6,6k1/6p1/7p/2pP3P/1pPpnKP1/1PqQ4/8/5B2 b - - 4 44,e4f2 d3e2 d4d3 e2f2 d3d2 f1e2,2530
Nffcd,5Q2/1r3bpk/RBq4p/2P2p1P/2pPp3/4P3/2P1KPP1/8 w - - 1 47,c2c3 c6b5 g2g4 b5a6,2530
ahPdT,3r2k1/p5p1/1p1P4/2pQpr1p/2P4q/P1P3R1/6PP/R5K1 b - - 1 24,g8f8 a1f1 f5f1 g1f1 e5e4 g3g5 h4g5 d5g5,2530
9SwIC,8/b7/P7/6p1/1PPk4/6Bp/2K5/8 w - - 2 35,g3f2 d4c4 f2g3 c4b5 c2d3 b5a6,2531
9XmSL,1r4kr/1q2pp1n/3p2pQ/pB1P2P1/P3PP2/1PNn4/3K4/7R b - - 1 30,d3b4 f4f5 b7b6 c3e2 b4d5 e4d5,2531
uwnbC,8/q1r2pk1/p5p1/1p2Pn1p/6nP/PB3NP1/1P1Q1P2/4R1K1 w - - 7 35,f3g5 c7d7 d2f4 d7d3 b3c2 d3g3,2531
Bqn86,3R4/p1r1ppkp/q1p3p1/2p1b3/4P3/1Q3R1P/P4PP1/6K1 b - - 3 26,c5c4 b3b8 f7f6 d8h8 c7c8 b8c8 a6c8 h8c8,2531
aO2Bw,8/4k3/7p/6p1/BK2n2P/6P1/8/8 w - - 1 64,g3g4 g5h4 b4c4 e7d6,2531
hpWQR,2r5/p6Q/1p1p4/2kP4/2q5/8/P4PPP/bR4K1 b - - 2 32,a1d4 h7d7 d4f2 g1h1,2531
lKdjy,8/8/P7/5qk1/5b2/4Qpp1/2R5/5K2 w - - 2 53,e3e7 g5g4 e7g7 g4h5,2531
1JVmX,4R3/6pk/Q7/3P3p/3r4/2r3qP/6P1/1R4K1 w - - 2 41,b1e1 c3c2 a6f1 d4f4,2531
LinJb,r3r1k1/5p1p/p1bp1q2/5Pp1/1p1R2QP/1PPB4/6P1/5RK1 b - - 0 26,b4c3 h4g5 f6e5 f5f6,2531
R0p4P,6k1/6pp/7q/3bp3/4n1P1/2N5/1P3B1K/4QB2 w - - 2 36,h2g1 e4g5 c3d5 g5f3 g1g2 f3e1,2531
C3HT0,r7/2p4k/2n2r1P/1p1q1p2/p2p3P/3P1P2/PP3Q2/1K1R2NR w - - 0 26,f2g3 a8g8 g3e1 g8g2 d1d2 f6e6,2532
FCGaS,8/7p/p3b3/P5pP/1k2P3/8/5K2/3B4 w - - 3 55,f2e3 h7h6 e3d4 g5g4 d4e5 g4g3,2532
Gj1LI,6rk/4Rp1p/2qPbp2/8/8/4Q3/1P1R1KPP/8 w - - 10 32,d6d7 c6g2 f2e1 g2h1 e1e2 e6c4 d2d3 g8g2 e3f2 c4d3,2532
VRjxh,3r1rk1/2p3pp/p1B1b2q/2b5/2P1pP2/1Q5P/PB2N2K/R4R2 w - - 2 22,f1g1 c5g1 a1g1 d8d3 g1g7 h6g7 b2g7 d3b3 a2b3 g8g7,2532
atiWg,5n2/6bk/p2r2pp/6BQ/2q1B3/3p1P1P/P6P/3R3K w - - 0 33,g5f4 d6d4 h5g4 d4e4 f3e4 c4e4 g4g2 e4f4,2532
kjtD3,1r3k1r/p4pp1/q2Np2p/2pbPP2/3p3B/PP6/2PQ2PP/5RK1 b - - 0 24,a6a3 f5e6 d5e6 d6f7 f8g8 f7h8,2532
qazTN,r3r1k1/p4ppp/5b2/qNPp4/5Bb1/P2Q2P1/2PKN2P/3RR3 w - - 1 21,b5c3 g4e2 e1e2 f6c3 d3c3 e8e2 d2e2 a5c3,2532
t49hm,8/5pk1/6p1/5q2/Q2b4/1P4P1/P2r1P1P/1R3RK1 w - - 3 32,a4a8 d4f2 g1h1 d2d5 f1f2 f5b1 h1g2 b1e4 g2g1 d5d1,2532
3RIWv,8/8/1k6/3p1pK1/3P1P2/1r6/3R4/8 b - - 4 59,b6b5 d2c2 b3b4 c2c5 b5b6 c5d5,2532
Beond,8/8/7p/1K2kp2/8/1P5P/P7/8 w - - 0 47,a2a4 f5f4 b5c4 f4f3 c4d3 e5f4,2532
2JorN,5k2/2p2ppp/p7/1r2p3/1P3n2/1QPP1NNq/P4P2/R4RK1 w - - 8 27,f3e1 b5b6 b3d1 b6h6,2533
OIVrz,8/3Rp3/8/2r1b1p1/3p2P1/3B1Pk1/3KP3/8 w - - 9 50,e2e3 g3f2 d7d4 e5d4,2533
Swb7i,8/8/4kp1p/8/6K1/6P1/7P/8 b - - 3 55,e6f7 h2h4 f7g6 h4h5 g6f7 g4f5,2533
TXhSe,r1b4r/pp1pk2p/2n1npq1/8/1b2N2Q/2NB4/PPPK2PP/4RR2 b - - 3 20,b4c3 b2c3 h8f8 e4f6,2533
l5a6O,4k3/8/6Kp/6nP/3B4/8/6p1/8 w - - 0 63,g6h6 g5e6 d4e3 e8f7 e3g1 f7f6,2533
0HTdj,5k2/p4p2/4pR1Q/3pP3/5P1P/8/6PK/1rq5 b - - 4 31,f8e7 h6h7 c1h1 h2g3 b1b3 g3g4,2533
MBjyS,8/5k2/2R5/2p2PP1/1pr5/8/1K6/8 b - - 0 48,c4c3 g5g6 f7g7 c6c7 g7f6 c7f7,2533
uwVTj,4r1k1/7p/R7/3P1p1q/5n2/4pP2/1P4P1/3RNKQ1 w - - 0 40,d1d4 h5h4 g2g3 h4h3,2533
CPhTX,8/8/8/7P/6B1/pkn1p1P1/8/4K3 b - - 0 54,b3b2 g4e6 c3e4 h5h6 e4g5 e1e2,2533
QJOM8,rnb2kn1/pp1p4/2p1q3/4N1BQ/3PP3/2N5/PPP1K3/8 b - - 2 25,f8g7 d4d5 c6d5 c3d5 b8c6 g5f6,2533
8Zp1N,8/2P2pk1/p4pp1/3r3p/8/1Pq1QN1n/P4PP1/4R2K b - - 2 42,d5d3 e3c1 h3f2 h1g1,2534
DREa6,r4rk1/ppq3p1/4R2p/5p1Q/6n1/6P1/PP3PKP/R1B5 w - - 2 24,h2h3 c7c5 h3g4 c5d5 g2g1 d5e6,2534
EAOgL,6nk/pp4pp/3N4/2PQ4/8/7P/6PK/4q3 b - - 0 38,h7h6 d6f7 h8h7 d5d3 g7g6 d3d4,2534
vW6Dx,3r1rk1/p3qpp1/5n1p/1bpBN3/4P2B/8/5PPP/Q1R3K1 b - - 0 20,a7a6 e5g6 e7d6 e4e5 d6c7 e5f6,2534
xFM6f,8/7r/1k1P4/1p1K4/2N2P2/8/1R6/4r3 b - - 6 50,b6a6 d5c6 a6a7 b2b5,2534
xh5Ii,8/5p2/5K2/1p2n1P1/pPp2k2/P1P5/8/1B6 w - - 6 44,b1h7 e5f3 g5g6 f7g6 h7g6 f3g5 f6e7 g5e4,2534
0oE9c,r4r2/p4pkp/3N2p1/1ppP2N1/8/2Pp1R2/PP4PP/6K1 b - - 0 25,a8d8 d6f7 f8f7 f3f7,2534
VNmYW,1r6/5pkp/p2Q2p1/5q2/8/P6P/1P2nPP1/2RN2K1 w - - 1 29,g1h1 b8b3 c1c3 e2c3,2534
fP8WY,2kr1r2/ppp5/7p/2bP2pQ/2Bq2b1/2NP4/PPP2PPP/4RRK1 w - - 5 17,h5h6 f8f2 g1h1 d8h8,2534
meGqg,2Q5/R4pkp/3b2p1/1p1B2n1/5P2/P3P2P/1q3KP1/8 w - - 3 35,f2g3 b2d2 g3h2 d2e3 a7f7 g5f7,2534
2p9fw,2r4k/1R4p1/6Bp/2bp1P1P/8/5K2/2P5/8 b - - 0 38,c5d4 g6f7 c8d8 b7b5,2535
9okNO,r2k4/pp3ppp/3p4/1Q6/3P1qn1/6R1/PPP1rP1P/1K1R4 b - - 3 19,e2f2 d1e1 g4f6 g3e3 f4e3 e1e3,2535
DHU1Q,r3r2k/ppP3pp/5np1/2b1Bq2/2B5/8/PPP1Q1PP/2KR3R b - - 4 21,f5e5 e2e5 e8e5 d1d8 e5e8 d8a8 e8a8 c4e6,2535
DpJdb,2k2b1r/ppp1pppp/2n5/4N3/5Bb1/2Q5/qPP2PPP/2K2B1R b - - 1 13,g4d7 e5c6 a2a1 c1d2 e7e5 c6e5,2535
GHSYh,3rr1k1/1bpn1pbp/1p1q2p1/p2nN3/P1B5/BP2PN2/5PPP/RQ1R2K1 b - - 2 21,d6e6 e5f7 e6f7 f3g5 f7f6 d1d5,2535
LKDVj,r4k2/4p1bp/3pQpp1/1bpPP3/p7/4B2P/5PPK/5r2 b - - 0 32,a4a3 e5d6 e7d6 e3f4 a8d8 f4d6 d8d6 e6d6 f8g8 d6e6,2535
RE3yG,5k2/8/2p2P1K/1p1B4/1P1n4/7P/2P5/8 w - - 0 48,d5e6 d4e6 h6g6 e6f4 g6f5 f4d5,2535
agU48,1k5r/1p1r1pp1/PR6/3p4/1R6/1B4pP/1PP1n1P1/7K b - - 0 31,h8e8 b6b7 b8a8 b7d7 e2c3 d7d8,2535
d2rpr,1r4k1/p5b1/Q3p2p/2pb1p1P/5Npq/P3P3/1r3PPN/3R1RK1 b - - 3 30,g7e5 d1d5 b2b6 a6b6 b8b6 d5e5,2535
j9YHW,8/3Rrkp1/1p3p2/6pK/p3P2b/3P1Q1R/q6P/8 w - - 4 41,d7d5 g7g6 h5h6 g5g4 f3g4 a2d2 h6h7 f7f8 h7g6 e7g7,2535
GZozV,8/1pp5/3p1k2/p2P2pp/2P1KP2/PP4P1/8/8 b - - 0 39,g5g4 b3b4 a5a4 f4f5,2536
VwGJC,5r2/7k/2pb2p1/1pqP2rp/7R/1QP1NpPP/1P3P1K/6R1 w - - 3 35,d5c6 g5g3 g1g3 d6g3,2536
g48ag,8/ppp5/1b3P2/3p2Pk/7P/1P1PrRK1/1P6/8 b - - 2 34,e3f3 g3f3 b6d4 f3f4 h5g6 f4g4,2536
kQ01W,r3r1k1/pp4p1/2p5/3p1pb1/3P2p1/4P1Bq/PP2NP2/R2Q1RK1 w - - 2 21,e2f4 g5f4 g3f4 g7g5,2536
uD1FQ,3q2k1/rb1r1p1p/p1p1p1p1/2NpP1b1/6Q1/3B3R/PPP2KP1/5R2 b - - 7 25,d7c7 f1h1 f7f5 e5f6,2536
zQl1d,4r1k1/2p2ppp/p7/1p3P2/4r1Pq/2P1B1bP/PP2R1Q1/4R1K1 w - - 1 30,e3g5 g3e1 e2e4 h4f2 g2f2 e1f2 g1f2 e8e4,2536
yTNAF,r3k2r/p3nppp/1qp1p3/2b1P3/Q1N5/8/PP3PPP/R1B2RK1 b kq - 5 14,b6c7 c1e3 c5e3 c4d6 e8f8 f2e3,2536
DBNLg,r1k4r/1pp2Rp1/p1p5/2N5/3p2P1/8/PP2QKP1/q7 b - - 3 25,a1a2 e2e7 a2b2 f2g3 b2c3 f7f3,2536
UfXZU,3rq1k1/1p3pp1/pn3b1p/2p2b2/P7/1BP2NBP/1P3PP1/R3Q1K1 b - - 3 21,f5e4 g3c7 e4f3 c7d8,2536
XnJ1s,8/5p2/2k1p1p1/pp2P3/2PK1PP1/1P6/8/8 w - - 0 41,c4b5 c6b5 d4c3 g6g5,2536
4N3Cn,8/4k2p/1b3pP1/pp3P2/1P2K2P/P7/8/8 b - - 0 38,h7h6 h4h5 a5a4 e4d5 b6e3 d5c6,2537
78HXA,5r1k/p4rpp/bb6/8/1Pp1Q3/P1P1p2P/4N1P1/4R2K w - - 7 32,e2d4 a6b7 e4e3 f7f1 h1h2 b6c7,2537
7gkrt,3r2k1/5ppp/p6q/8/2N1PnP1/2P1QP2/PP3KP1/R7 w - - 3 29,f2g3 g7g5 g3f2 h6h2,2537
ADB6Y,r2q1rk1/5pp1/p1n1p2p/3p3b/Np1P1PPb/3BP3/PP2N1P1/R2Q2RK w - - 0 18,g4h5 h4g3 g1e1 d8h4 h1g1 g3f2 g1f1 f2e3,2537
2PT5Z,6k1/1Q3p2/p3p2p/6pN/1P1P4/P3rP1P/6PK/4q3 b - - 2 35,e1f2 b7b8 g8h7 h5f6 h7g7 f6g4,2537
CaPfm,8/1p6/2p2pp1/4k3/6P1/P6P/1PP5/1K6 w - - 0 37,h3h4 f6f5 g4f5 e5f5 b2b4 f5g4 a3a4 g4h4,2537
Q7kSC,1k1r1q1r/pp1b1pp1/7p/3R4/4BP2/8/PPQ2PP1/1K2R3 b - - 0 22,d7e6 d5b5 e6c8 e4b7 c8b7 c2c6,2537
QJIAx,3r4/pp1b1k1p/4p3/3nQp2/7P/3R1R2/PPq2P2/6K1 w - - 0 33,d3d5 d8g8 g1h2 e6d5 e5d5 d7e6,2537
bMgZT,r1bk3N/ppp2Bpp/2np4/2b1p3/4P2q/2N4P/PPPP1nP1/R1BQ1RK1 w - - 0 11,f1f2 h4f2 g1h2 c8g4 d2d4 g4d1,2537
10SrD,8/8/8/1pk5/5K2/5P2/8/8 w - - 0 68,f4e4 c5c4 e4e3 c4c3 e3e2 b5b4,2537
09e7O,r7/p4rkp/5pp1/1NPQ4/1P2p3/6P1/P4RKP/q7 b - - 1 29,f6f5 d5a8 e4e3 f2e2 f5f4 a8f3,2538
1qH9m,5rk1/pp1Q2pp/8/4p3/4p3/5q2/PP5P/4R1KR w - - 2 23,d7d2 f8f4 h2h3 f3g3 d2g2 g3e1,2538
NoPZN,4r3/5Q2/p5P1/1qp3k1/3p4/8/PP2R3/5K2 w - - 0 32,f7f2 e8e2 f2e2 g5g6 e2b5 a6b5,2538
ct6FA,8/8/8/p7/6rp/KP4k1/2R3P1/8 w - - 6 55,c2d2 g3h2 d2c2 g4g2 c2c5 g2g1,2538
nXn1h,1r1q1r1k/5p2/3p2B1/1p1Pb3/5p2/5R2/PPQ3PP/R6K b - - 0 23,f7g6 c2g6 e5g7 g6e6 d8g5 f3h3,2538
qll93,5k2/3q3p/3P2pb/2BQpp2/8/7P/5PP1/5K2 w - - 4 32,d5e6 d7e6 d6d7 f8g7 d7d8q e6c4,2538
6msSv,7k/ppp3p1/2bb3q/8/5r2/1Q6/PPP2BPP/R4RK1 w - - 0 26,f2g3 d6c5 g1h1 h6h3 f1f3 f4f3,2538
B7jvq,r1b1r1k1/ppp2ppp/3b4/8/2Pn2nq/P1B1P2P/1P2BPP1/RN1Q1RK1 w - - 0 14,d1d4 d6h2 g1h1 h2e5 d4g4 c8g4,2538
KvdjI,5r2/R4B2/6Pk/5P1b/1ppb4/1P1P2K1/2P5/8 w - - 0 45,g6g7 h6g7 f7h5 d4a7,2538
OuM2d,6k1/p1p2pp1/7p/2P5/PP2r2P/4q1P1/7K/3R1Q2 w - - 0 40,f1f5 e3e2 h2h3 g7g6 f5f1 e2g4,2538
HTOPZ,3rr1k1/2p2ppp/p3q3/4b3/6R1/1P2BQ1P/P4PP1/3R2K1 w - - 5 23,e3f4 d8d1 f3d1 f7f5 g4h4 e5f6,2539
Wz5RH,r6k/3q3p/3p3P/2pPpp1Q/1p6/1P1P4/1PK3R1/8 b - - 5 37,a8f8 h5g5 d7f7 g5g7 f7g7 h6g7,2539
xUbYf,6k1/5p2/p1qB1Qb1/1p6/7p/P2P3P/4r1P1/5R1K w - - 1 33,f1f3 e2e1 h1h2 c6b6 d3d4 e1e6,2539
bmccv,r4k2/4bq2/p3p2p/2NbQ3/2pB4/8/PPB2PrP/R4K2 b - - 1 25,f7g8 c5d7 f8e8 d7f6 e7f6 c2a4 e8f8 e5f6 g8f7 f6h8,2539
gGiw8,4r1k1/5p2/p2Q2np/1p4p1/3B1pq1/N7/PP4PP/3R2K1 w - - 5 30,d1f1 f4f3 d6g3 g4d4,2539
jVql2,8/1bp1q2k/pp1p2pp/2n5/2P1n3/2B2r2/PPQ2PPP/4RRK1 w - - 0 20,g2f3 e7g5 g1h1 e4d2 e1e3 d2f1 c2e2 f1e3,2539
AMzWk,8/1p2R1pk/2bQ1nqp/3r4/p4P2/P5P1/1B3R1P/6K1 w - - 3 38,d6b4 d5d1 f2f1 d1f1 g1f1 f6d5 e7g7 g6g7 b2g7 d5b4,2539
EnPSf,8/3K4/n1P5/1k6/1P6/P7/8/8 b - - 0 58,b5b6 d7d6 a6c7 a3a4,2539
FWZRe,r4rk1/1pp1pp2/1n3b2/q4b2/4p3/6B1/PP2BPPQ/3R1KNR b - - 5 19,c7c6 b2b4 a5b4 g3e5 f6e5 h2e5,2539
Orb6d,8/p4k1p/1pp2r1p/5R2/1P4K1/8/1PP3P1/8 b - - 0 32,a7a6 f5f6 f7f6 g4h5 a6a5 b4a5 b6a5 h5h6 f6e5 h6h7,2539
RFWIw,2k5/pp5Q/8/3p4/3Pn3/1PP4P/P2q1PP1/1K6 w - - 12 42,h7h8 c8d7 h8h7 d7c6 h7g6 c6b5,2540
aVvKo,2r1r1k1/1pqn1pbp/4p1p1/p1p1P1B1/2PP3Q/1P6/P5PP/1B1R1RK1 b - - 1 26,c5d4 f1f7 d4d3 b1d3,2540
b13xH,6k1/3n2p1/1p1p3q/2Pb3r/3P1P2/1Q2pNP1/1R2BPKP/8 w - - 1 30,e2c4 h5h2 g2f1 h6h3 f1e1 h2h1 e1e2 h3f1 e2e3 d5c4,2540
b19e9,2r2rk1/pp3ppp/3qb3/3pN3/3Pn2Q/3BP3/PP4PP/2R2RK1 b - - 4 20,e4f6 c1c8 f8c8 f1f6 g7f6 h4g3 g8f8 e5g6,2540
e7Y3T,8/8/p6p/1p2pk2/P7/2PP2K1/1P6/8 w - - 0 42,b2b3 b5a4 b3a4 e5e4 d3e4 f5e4,2540
gZcf4,6k1/Q4pp1/7p/PP1r4/2rpq3/3R2PP/5PK1/3R4 w - - 1 32,d3f3 d5f5 d1d3 c4c3 a7d4 e4d4 d3d4 c3f3 d4d2 f3a3 b5b6 f5b5,2540
